id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id,allergen_code,allergen_rating,allergens_detected,allergen_category
680,Casein,,"Casein is the name for a family of related phosphoprotein proteins (alphaS1, alphaS2, beta, kappa). These proteins are commonly found in mammalian milk, making up 80% of the proteins in cow milk and between 60% and 65% of the proteins in human milk. Casein has a wide variety of uses, from being a major component of cheese, to use as a food additive, to a binder for safety matches. As a food source, casein supplies amino acids; carbohydrates; and two inorganic elements, calcium and phosphorus. [Wikipedia]",,Casein,680.jpg,image/jpeg,32868.0,2012-04-20 09:33:29 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-05 17:56:57 UTC,2019-12-11 19:38:11 UTC,2.0,2.0,False,specific,,False,FOOD00659,milk,100,milk,Milk
686,Other fish product,,"Fish and fish products are consumed as food all over the world. With other seafoods, it provides the world's prime source of high-quality protein: 14?16 percent of the animal protein consumed worldwide. Over one billion people rely on fish as their primary source of animal protein.
Fish and other aquatic organisms are also processed into various food and non-food products.",,Fish_products,686.jpg,image/jpeg,61953.0,2012-04-20 09:39:02 UTC,,Aquatic foods,Fish products,Type 2,2011-12-06 16:48:46 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,False,FOOD00665,fish,100,fish,Fish
687,Milk (Human),,"Milk is a white liquid produced by the mammary glands of mammals. It is the primary source of nutrition for young mammals before they are able to digest other types of food. Early-lactation milk contains colostrum, which carries the mother's antibodies to the baby and can reduce the risk of many diseases in the baby. It also contains many other nutrients.",,Milk,687.jpg,image/jpeg,402137.0,2012-04-20 09:34:01 UTC,,Milk and milk products,Unfermented milks,Type 2,2011-12-06 16:49:02 UTC,2019-05-14 18:05:29 UTC,2.0,2.0,False,specific,,True,FOOD00666,milk,100,milk,Milk
702,Meringue,,"Meringue, is a type of dessert, often associated with Swiss and French cuisine, made from whipped egg whites and sugar, and occasionally an acid such as cream of tartar or a small amount of vinegar. A binding agent such as cornstarch or gelatin may also be added. The addition of powdered sugar, which usually contains corn starch, to the uncooked meringue produces a pavlova, a national dish of Australia and New Zealand. The key to the formation of a good meringue is the formation of stiff peaks formed by denaturing the protein ovalbumin (a protein in the egg whites) via mechanical shear. Meringues are often flavoured with vanilla and a small amount of almond or coconut extract although if these extracts are based on an oil infusion then this, if used in excess, may inhibit the egg whites into forming a foam due to the fat from the oil. They are light, airy and sweet confections. Homemade meringues are often chewy and soft with a crisp exterior, although a uniform crisp texture may be achieved at home, whilst commercial meringues are crisp throughout.",,Meringue,702.jpg,image/jpeg,63916.0,2012-04-20 09:38:34 UTC,,Confectioneries,Other confectioneries,Type 2,2011-12-07 00:22:41 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,False,FOOD00680,egg,75,egg,Eggs
706,Cocoa butter,,"Cocoa butter, also called theobroma oil, is a pale-yellow, pure edible vegetable fat extracted from the cocoa bean. It is used to make chocolate, biscuits, and baked goods, as well as some pharmaceuticals, ointments, and toiletries. Cocoa butter has a mild chocolate flavor and aroma. [Wikipedia]",,Cocoa_butter,706.jpg,image/jpeg,65352.0,2012-04-20 09:29:59 UTC,,Cocoa and cocoa products,Cocoa products,Type 2,2011-12-12 18:49:30 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00684,milk,75,milk,Milk
711,Dried milk,,"Powdered milk is a manufactured dairy product made by evaporating milk to dryness. One purpose of drying milk is to preserve it; milk powder has a far longer shelf life than liquid milk and does not need to be refrigerated, due to its low moisture content. Another purpose is to reduce its bulk for economy of transportation. Powdered milk and dairy products include such items as dry whole milk, nonfat dry milk, dry buttermilk, dry whey products and dry dairy blends. [Wikipedia]",,Powdered_milk,711.jpg,image/jpeg,30532.0,2012-04-20 09:44:03 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-12 22:14:05 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00689,milk,100,milk,Milk
712,Milk (Other mammals),,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products.
Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,712.jpg,image/jpeg,145780.0,2012-04-20 09:30:59 UTC,,Milk and milk products,Unfermented milks,Type 2,2011-12-12 22:26:15 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00690,milk,100,milk,Milk
713,Kefir,,"Kefir (alternately kef?rs, keefir, kephir, kewra, talai, mudu kekiya, milkkefir, búlgaros) is a fermented milk drink that originated with shepherds of the North Caucasus region, who discovered that fresh milk carried in leather pouches would occasionally ferment into an effervescent beverage. It is prepared by inoculating cow, goat, or sheep's milk with kefir grains. Traditional kefir was made in skin bags that were hung near a doorway; the bag would be knocked by anyone passing through the doorway to help keep the milk and kefir grains well mixed. [Wikipedia]",,Kefir,713.jpg,image/jpeg,30328.0,2012-04-20 09:34:30 UTC,,Milk and milk products,Fermented milks,Type 2,2011-12-12 22:29:57 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00691,milk,90,milk,Milk
714,Buttermilk,,"Buttermilk refers to a number of dairy drinks. Originally, buttermilk was the liquid left behind after churning butter out of cream. This type of buttermilk is known as traditional buttermilk. The term buttermilk also refers to a range of fermented milk drinks, common in warm climates (e.g. , the Middle East, Pakistan, India, and the Southern United States) where unrefrigerated fresh milk sours quickly, as well as in colder climates, such as Germany, Poland, Scandinavia and the Netherlands. This fermented dairy product known as cultured buttermilk is produced from cow's milk and has a characteristically sour taste caused by lactic acid bacteria. This variant is made using one of two species of bacteria—either Streptococcus lactis or Lactobacillus bulgaricus, which creates more tartness. The tartness of buttermilk is due to acid in the milk. The increased acidity is primarily due to lactic acid produced by lactic acid bacteria while fermenting lactose, the primary sugar in milk. As the bacteria produce lactic acid, the pH of the milk decreases and casein, the primary milk protein, precipitates, causing the curdling or clabbering of milk. This process makes buttermilk thicker than plain milk. While both traditional and cultured buttermilk contain lactic acid, traditional buttermilk tends to be less viscous, whereas cultured buttermilk is more viscous. Buttermilk can be drunk straight, and it can also be used in cooking. Soda bread is a bread in which buttermilk reacts with the rising agent, sodium bicarbonate, to produce carbon dioxide.",,Buttermilk,714.jpg,image/jpeg,86704.0,2012-04-20 09:36:29 UTC,,Milk and milk products,Fermented milks,Type 2,2011-12-12 23:35:29 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00692,milk,100,milk,Milk
715,Other fermented milk,,"Fermented milk products, also known as cultured dairy foods, cultured dairy products, or cultured milk products, are dairy foods that have been fermented with lactic acid bacteria such as Lactobacillus, Lactococcus, and Leuconostoc. The fermentation process increases the shelf-life of the product, while enhancing the taste and improving the digestibility of milk. There is evidence that fermented milk products have been produced since around 10,000 BC. A range of different Lactobacilli strains has been grown in laboratories allowing for a wide range of cultured milk products with different tastes.",,Fermented_milk_products,715.jpg,image/jpeg,13155.0,2012-04-20 09:34:10 UTC,,Milk and milk products,Fermented milks,Type 2,2011-12-12 23:44:50 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00693,milk,100,milk,Milk
716,Soy sauce,,"Soy sauce (also called soya sauce) is a condiment produced by fermenting soybeans with Aspergillus oryzae or Aspergillus sojae molds, along with water and salt. After the fermentation, which yields fermented soybean paste, the paste is pressed, and two substances are obtained: a liquid, which is the soy sauce, and a cake of (wheat and) soy residue, the latter being usually reused as animal feed. Soy sauce is a traditional ingredient in East and Southeast Asian cuisines, where it is used in cooking and as a condiment. All varieties of soy sauce are salty, earthy, brownish liquids intended to season food while cooking or at the table. [Wikipedia]",,Soy_sauce,716.jpg,image/jpeg,8472.0,2012-04-20 09:44:17 UTC,,Soy,Soy products,Type 2,2011-12-12 23:57:21 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00694,soy,100,soy,Soybeans
717,Miso,,"Miso is a traditional Japanese seasoning produced by fermenting rice, barley and/or soybeans, with salt and the fungus k?jikin, the most typical miso being made with soy. The result is a thick paste used for sauces and spreads, pickling vegetables or meats, and mixing with dashi soup stock to serve as miso soup called misoshiru, a Japanese culinary staple. High in protein and rich in vitamins and minerals, miso played an important nutritional role in feudal Japan. Miso is still very widely used in Japan, both in traditional and modern cooking, and has been gaining world-wide interest. Miso is typically salty, but its flavor and aroma depend on various factors in the ingredients and fermentation process. There is a very wide variety of miso available. Different varieties of miso have been described as salty, sweet, earthy, fruity, and savory. [Wikipedia]",,Miso,717.jpg,image/jpeg,66987.0,2012-04-20 09:31:18 UTC,,Soy,Soy products,Type 2,2011-12-13 00:03:37 UTC,2020-03-12 21:00:16 UTC,2.0,2.0,False,specific,,True,FOOD00695,soy,100,soy,Soybeans
718,Tofu,,"Tofu is a food made by coagulating soy milk and then pressing the resulting curds into soft white blocks. It is part of East Asian and Southeast Asian cuisine such as Chinese, Japanese, Korean, Indonesian, Vietnamese, and others. There are many different varieties of tofu, including fresh tofu and tofu that has been processed in some way. Tofu has a subtle flavor and can be used in savory and sweet dishes. It is often seasoned or marinated to suit the dish. Tofu has a low calorie count, relatively large amounts of protein, and little fat. It is high in iron and, depending on the coagulant used in manufacturing, may also be high in calcium and/or magnesium. [Wikipedia]",,Tofu,718.jpg,image/jpeg,35262.0,2012-04-20 09:30:22 UTC,,Soy,Soy products,Type 2,2011-12-13 00:08:03 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00696,soy,100,soy,Soybeans
723,Cichlidae (Tilapia),Cichlidae,"Tilapia is the common name for nearly a hundred species of cichlid fish from the tilapiine cichlid tribe. Tilapia inhabit a variety of fresh water habitats, including shallow streams, ponds, rivers and lakes. Because of their large size, rapid growth, and palatability, tilapiine cichlids are the focus of major farming efforts, specifically various species of Oreochromis, Sarotherodon, and Tilapia, collectively known colloquially as tilapia. Like other large fish, they are a good source of protein and popular among artisanal and commercial fisheries. [Wikipedia]",169770.0,Tilapia,723.jpg,image/jpeg,92804.0,2012-04-20 09:39:00 UTC,,Aquatic foods,Fishes,Type 1,2011-12-13 23:54:09 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,8113.0,True,FOOD00699,fish,100,fish,Fish
735,Processed cheese,,"Processed cheese is a food product made from normal cheese and sometimes other unfermented dairy ingredients, plus emulsifiers, extra salt, food colorings, or whey. Due to the processing and additives, some softer varieties cannot legally be labeled as ""cheese"" in many countries, including the United States and United Kingdom, and so are sold as ""cheese food"", ""cheese spread"", or ""cheese product"", depending primarily on the amount of cheese, moisture, and milkfat present in the final product. The best known processed cheese in the United States is marketed as American cheese by Kraft Foods, Borden, and other companies. [Wikipedia]",,Processed_cheese,735.jpg,image/jpeg,64600.0,2012-04-20 09:42:01 UTC,,Milk and milk products,Fermented milk products,Type 2,2011-12-14 18:41:24 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,False,FOOD00711,milk,90,milk,Milk
737,Cream substitute,,,,,737.jpg,image/jpeg,108535.0,2012-04-20 09:31:11 UTC,,Baking goods,Substitutes,Type 2,2011-12-14 20:46:19 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,False,FOOD00713,milk,90,milk,Milk
742,Egg roll,,"An egg roll is an appetizer and dinner, a variant of spring roll that has spread throughout the world as a staple of Asian cuisine. An egg roll is made by wrapping a combination of chopped vegetables (often mostly cabbage), meat, and sometimes noodles, in a sheet of dough, dipping the dough in egg or an egg wash, then deep frying it. When compared with its cousin, the spring roll, the egg roll is generally larger, has a thicker, puffier skin, is crunchier, and has more filling. However, the terms ""spring roll"" and ""egg roll"" are often used somewhat interchangeably. [Wikipedia]",,Egg_roll,742.jpg,image/jpeg,37201.0,2012-04-20 09:43:01 UTC,,Dishes,Asian cuisine,Type 2,2011-12-14 21:46:50 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,False,FOOD00717,egg,100,egg,Eggs
761,Soy milk,,"Soy milk is a beverage made from soybeans. A stable emulsion of oil, water, and protein, it is produced by soaking dry soybeans and grinding them with water. Soy milk contains about the same proportion of protein as cow's milk: around 3.5%; also 2% fat, 2.9% carbohydrate, and 0.5% ash. The coagulated protein from soy milk can be made into tofu, just as dairy milk can be made into cheese. [Wikipedia]",,Soy_milk,761.jpg,image/jpeg,34248.0,2012-04-20 09:34:05 UTC,,Soy,Soy products,Type 2,2011-12-15 23:47:00 UTC,2019-05-14 18:05:30 UTC,2.0,2.0,False,specific,,True,FOOD00736,soy,100,soy,Soybeans
766,Bulgur,,"Bulgur (also bulghur, burghul or bulgar) is a cereal food made from several different wheat species, most often from durum wheat. In the United States it is most often made from white wheat. Its use is most common in Middle Eastern cuisine, Iran, Turkey, Greece, Armenia and Bulgaria. In India it is called Lapsi. [Wikipedia]",,Bulgur,766.jpg,image/jpeg,126235.0,2012-04-20 09:37:20 UTC,,Cereals and cereal products,Cereal products,Type 2,2011-12-16 17:06:03 UTC,2019-05-14 18:05:31 UTC,2.0,2.0,False,specific,,True,FOOD00741,gluten,85,gluten,Cereals containing gluten
770,Semolina,,"Semolina is the coarse, purified wheat middlings of durum wheat used in making pasta, and also used for breakfast cereals and puddings. Semolina is also used to designate coarse middlings from other varieties of wheat, and from other grains such as rice and corn. [Wikipedia]",,Semolina,770.jpg,image/jpeg,92539.0,2012-04-20 09:41:02 UTC,,Cereals and cereal products,Cereal products,Type 2,2011-12-16 17:42:02 UTC,2020-03-12 21:01:19 UTC,2.0,2.0,False,specific,,True,FOOD00745,gluten,85,gluten,Cereals containing gluten
778,Egg substitute,,"For those who do not consume eggs, alternatives used in baking include other rising agents or binding materials, such as ground flax seeds or potato starch flour. Tofu can also act as a partial binding agent, since it is high in lecithin due to its soy content. Applesauce can be used, as well as arrowroot and banana. Extracted soybean lecithin, in turn, is often used in packaged foods as an inexpensive substitute for egg-derived lecithin.
Other egg substitutes are made from just the white of the egg for those who worry about the high cholesterol and fat content in eggs. These products usually have added vitamins and minerals, as well as vegetable-based emulsifiers and thickeners such as xanthan gum or guar gum. These allow the product to maintain the nutrition and several culinary properties of real eggs, making possible foods such as Hollandaise sauce, custard, mayonnaise, and most baked goods with these substitutes.",,Egg_substitute#Cooking_substitutes,778.jpg,image/jpeg,122710.0,2012-04-20 09:32:17 UTC,,Baking goods,Substitutes,Type 2,2011-12-16 18:20:45 UTC,2019-05-14 18:05:31 UTC,2.0,2.0,False,specific,,True,FOOD00753,egg,100,egg,Eggs
784,Macaroni and cheese,,"Macaroni and cheese, also known as ""mac and cheese"", ""macaroni cheese"" in British English, or ""macaroni pie"" in Caribbean English, is a casserole consisting of cooked elbow macaroni and cheese sauce. Macaroni and cheese is often prepared using a packaged food mix. [Wikipedia]",,Macaroni_and_cheese,784.jpg,image/jpeg,66369.0,2012-04-20 09:37:06 UTC,,Dishes,Pasta dishes,Type 2,2011-12-16 19:06:08 UTC,2019-05-14 18:05:31 UTC,2.0,2.0,False,specific,,False,FOOD00759,milk,90,milk,Milk
792,Soy yogurt,,"Soy yogurt, also referred to as Soya yogurt, Soygurt or Yofu (a portmanteau of yogurt and tofu), is a yogurt prepared with soy milk. Soy yogurt is made using soy milk, adding yogurt bacteria (Lactobacillus delbrueckii subsp. bulgaricus and Streptococcus salivarius subsp. thermophilus), sometimes adding sweeteners such as fructose, glucose, or sugar. [Wikipedia]",,Soy_yogurt,792.jpg,image/jpeg,69601.0,2012-04-20 09:36:56 UTC,,Soy,Soy products,Type 2,2011-12-16 23:10:26 UTC,2019-05-14 18:05:31 UTC,2.0,2.0,False,specific,,False,FOOD00767,soy,100,soy,Soybeans
792,Soy yogurt,,"Soy yogurt, also referred to as Soya yogurt, Soygurt or Yofu (a portmanteau of yogurt and tofu), is a yogurt prepared with soy milk. Soy yogurt is made using soy milk, adding yogurt bacteria (Lactobacillus delbrueckii subsp. bulgaricus and Streptococcus salivarius subsp. thermophilus), sometimes adding sweeteners such as fructose, glucose, or sugar. [Wikipedia]",,Soy_yogurt,792.jpg,image/jpeg,69601.0,2012-04-20 09:36:56 UTC,,Soy,Soy products,Type 2,2011-12-16 23:10:26 UTC,2019-05-14 18:05:31 UTC,2.0,2.0,False,specific,,False,FOOD00767,milk,90,milk,Milk
809,Soy cream,,,,,809.jpg,image/jpeg,45680.0,2012-04-20 09:42:39 UTC,,Soy,Soy products,Type 2,2011-12-19 21:13:10 UTC,2020-03-12 21:01:29 UTC,2.0,2.0,False,specific,,True,FOOD00784,soy,100,soy,Soybeans
809,Soy cream,,,,,809.jpg,image/jpeg,45680.0,2012-04-20 09:42:39 UTC,,Soy,Soy products,Type 2,2011-12-19 21:13:10 UTC,2020-03-12 21:01:29 UTC,2.0,2.0,False,specific,,True,FOOD00784,milk,90,milk,Milk
810,Ice cream cone,,"An ice cream cone, poke or cornet is a dry, cone-shaped pastry, usually made of a wafer similar in texture to a waffle, allowing ice cream to be eaten without a bowl or spoon. Various types of ice-cream cones include waffle cones, cake cones (or wafer cones), pretzel cones, and sugar cones. [Wikipedia]",,Ice_cream_cone,810.jpg,image/jpeg,27559.0,2012-04-20 09:35:51 UTC,,Baking goods,Wrappers,Type 2,2011-12-19 21:22:20 UTC,2019-05-14 18:05:32 UTC,2.0,2.0,False,specific,,False,FOOD00785,milk,90,milk,Milk
815,Natto,,"Natto is a traditional Japanese food made from soybeans fermented with Bacillus subtilis. It is popular especially as a breakfast food. As a rich source of protein and probiotics, natto and the soybean paste miso formed a vital source of nutrition in feudal Japan. Natto can be an acquired taste because of its powerful smell, strong flavor, and slippery texture. In Japan natto is most popular in the eastern regions, including Kanto, Tohoku, and Hokkaido. [Wikipedia]",,Natto,815.jpg,image/jpeg,85558.0,2012-04-20 09:29:17 UTC,,Soy,Soy products,Type 2,2011-12-19 22:02:14 UTC,2019-05-14 18:05:32 UTC,2.0,2.0,False,specific,,False,FOOD00790,soy,100,soy,Soybeans
824,Evaporated milk,,"Evaporated milk, also known as dehydrated milk, is a shelf-stable canned milk product with about 60% of the water removed from fresh milk. It differs from sweetened condensed milk, which contains added sugar. Sweetened condensed milk requires less processing since the added sugar inhibits bacterial growth. Evaporated milk should not be confused with condensed milk, dry milk, or powdered milk. [Wikipedia]",,Evaporated_milk,824.jpg,image/jpeg,54919.0,2012-04-20 09:42:54 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-19 23:27:37 UTC,2019-05-14 18:05:32 UTC,2.0,2.0,False,specific,,True,FOOD00798,milk,100,milk,Milk
836,Wheat bread,,"Brown bread is a designation often given to breads made with significant amounts of whole grain flour, usually rye or wheat, and sometimes dark-coloured ingredients such as molasses or coffee. In Canada and the United Kingdom it simply refers to whole wheat bread, except in the Maritimes, where it implies a bread made with molasses.
Whole wheat flours that contain raw wheat germ, instead of toasted germ, have higher levels of glutathione, and thus are said to result in lower loaf volumes.",,Wheat_bread,836.jpg,image/jpeg,52290.0,2012-04-20 09:43:44 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:35:18 UTC,2020-03-12 21:01:42 UTC,2.0,2.0,False,specific,,True,FOOD00808,gluten,100,gluten,Cereals containing gluten
837,Rye bread,,"Rye bread is a type of bread made with various percentages of flour from rye grain. It can be light or dark in color, depending on the type of flour used and the addition of coloring agents, and is typically denser than bread made from wheat flour. It is higher in fiber than many common types of bread and is often darker in color and stronger in flavor. [Wikipedia]",,Rye_bread,837.jpg,image/jpeg,76755.0,2012-04-20 09:29:14 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:36:59 UTC,2020-01-24 17:10:08 UTC,2.0,2.0,False,specific,,True,FOOD00809,gluten,100,gluten,Cereals containing gluten
838,Oat bread,,"Oat bread was first manufactured in Britain, where the first oat bread factory was established in 1899. In Scotland, they were, and still are, held in high esteem, as a mainstay of the national diet. (Wikipedia)",,,838.jpg,image/jpeg,88321.0,2012-04-20 09:42:52 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:38:27 UTC,2020-03-12 21:01:40 UTC,2.0,2.0,False,specific,,True,FOOD00810,gluten,100,gluten,Cereals containing gluten
854,Frozen yogurt,,"Frozen yogurt (also known as frozen yoghurt or by the tradenames FroYo and Frogurt) is a frozen dessert containing yogurt or other dairy products. It is slightly more tart than ice cream, as well as lower in fat (due to the use of milk instead of cream). Frozen yogurt usually consists of milk solids, some kind of sweetener, milk fat, yogurt culture, coloring, and flavoring. Frozen yogurt has come to be used much like ice cream, and is served in a wide variety of flavors and styles. [Wikipedia]",,Frozen_yogurt,854.jpg,image/jpeg,34879.0,2012-04-20 09:43:53 UTC,,Confectioneries,Frozen desserts,Type 2,2011-12-21 00:30:57 UTC,2019-05-14 18:05:34 UTC,2.0,2.0,False,specific,,False,FOOD00825,milk,90,milk,Milk
862,Gefilte fish,,"Gefilte fish is a Ashkenazi Jewish dish made from a poached mixture of ground deboned fish, such as carp, whitefish and/or pike, which is typically eaten as an appetizer. [Wikipedia]",,Gefilte_fish,862.jpg,image/jpeg,92690.0,2012-04-20 09:38:57 UTC,,Dishes,Jewish cuisine,Type 2,2011-12-21 01:53:28 UTC,2019-05-14 18:05:34 UTC,2.0,2.0,False,specific,,False,FOOD00833,fish,100,fish,Fish
864,Fish burger,,,,Filet-O-Fish,864.jpg,image/jpeg,113035.0,2012-04-20 09:29:40 UTC,,Dishes,Sandwiches,Type 2,2011-12-21 02:03:28 UTC,2019-05-14 18:05:34 UTC,2.0,2.0,False,specific,,False,FOOD00835,fish,100,fish,Fish
871,Condensed milk,,"Condensed milk is cow's milk from which water has been removed. It is most often found in the form of sweetened condensed milk, with sugar added, and the two terms 'condensed milk' and 'sweetened condensed milk' are often used synonymously. Condensed milk is used in numerous dessert dishes in many countries. A related product is evaporated milk, which has undergone a more complex process and which is not sweetened. [Wikipedia]",,Condensed_milk,871.jpg,image/jpeg,29385.0,2012-04-20 09:30:31 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-22 19:16:21 UTC,2019-05-14 18:05:34 UTC,2.0,2.0,False,specific,,True,FOOD00842,milk,100,milk,Milk
878,Milk substitute,,"A milk substitute is a liquid that replaces milk in a diet or recipe. This overlaps with but is distinct from the group of milk-like liquids called ""milks"" because of their similarity to the liquid produced by mammary glands.
Lactose intolerance or a milk allergy can prompt the use of milk substitutes; they are also commonly consumed by vegans. Some milk substitutes are marketed to consumers as being more healthy than cow's milk, by being lower in saturated fat and for not containing cholesterol. When milk substitutes are lacking in vitamins or dietary minerals present in milk (such as vitamin B12 or calcium), they are sometimes fortified.
The two most common categories of milk substitutes are grain milk and plant milk. The most common grain milk is rice milk, while the most common plant milk is soy milk. Other examples include hemp milk, coconut milk, almond milk, and peanut milk. Gluten-Free Milk substitutes are also available.",,Milk_substitute,878.jpg,image/jpeg,42023.0,2012-04-20 09:34:20 UTC,,Baking goods,Substitutes,Type 2,2011-12-22 22:26:59 UTC,2019-05-14 18:05:35 UTC,2.0,2.0,False,specific,,False,FOOD00848,milk,100,milk,Milk
892,Crustaceans,,"Crustaceans (Crustacea) form a very large group of arthropods, usually treated as a subphylum, which includes such familiar animals as crabs, lobsters, crayfish, shrimp, krill and barnacles. The 67,000 described species range in size from Stygotantulus stocki at 0.1 mm (0.004 in), to the Japanese spider crab with a leg span of up to 3.8 m (12.5 ft) and a mass of 20 kg (44 lb). Like other arthropods, crustaceans have an exoskeleton, which they moult to grow. They are distinguished from other groups of arthropods, such as insects, myriapods and chelicerates, by the possession of biramous (two-parted) limbs, and by the nauplius form of the larvae.
Most crustaceans are free-living aquatic animals, but some are terrestrial (e.g. woodlice), some are parasitic (e.g. Rhizocephala, fish lice, tongue worms) and some are sessile (e.g. barnacles). The group has an extensive fossil record, reaching back to the Cambrian, and includes living fossils such as Triops cancriformis, which has existed apparently unchanged since the Triassic period. ",83677.0,Crustaceans,,,,,,Aquatic foods,Crustaceans,Unknown,2012-09-11 15:09:01 UTC,2019-12-11 19:40:03 UTC,2.0,2.0,False,generic,6657.0,False,FOOD00862,crustaceans,100,crustaceans,Crustaceans
893,Milk and milk products,,"A dairy product is food produced from the milk of mammals. Dairy products are usually high energy-yielding food products. A production plant for the processing of milk is called a dairy or a dairy factory. Apart from breastfed infants, the human consumption of dairy products is sourced primarily from the milk of cows, yet goats, sheep, yaks, horses, camels, and other mammals are other sources of dairy products consumed by humans. Dairy products are commonly found in European, Middle Eastern, and Indian cuisine, whereas aside from Mongolian cuisine they are little-known in traditional Asian cuisine.",,Dairy_product,,,,,,Milk and milk products,Milk and milk products,Unknown,2012-09-11 15:10:31 UTC,2019-12-11 19:40:06 UTC,2.0,2.0,False,generic,,False,FOOD00863,milk,100,milk,Milk
900,Mollusks,,"The molluscs or mollusks compose the large phylum of invertebrate animals known as the Mollusca. Around 85,000 extant species of molluscs are recognized. Molluscs are the largest marine phylum, comprising about 23% of all the named marine organisms. Numerous molluscs also live in freshwater and terrestrial habitats. They are highly diverse, not only in size and in anatomical structure, but also in behaviour and in habitat. The phylum is typically divided into 9 or 10 taxonomic classes, of which two are entirely extinct. Cephalopod molluscs, such as squid, cuttlefish and octopus, are among the most neurologically advanced of all invertebrates?and either the giant squid or the colossal squid is the largest known invertebrate species. The gastropods (snails and slugs) are by far the most numerous molluscs in terms of classified species, and account for 80% of the total. 
Molluscs have been and still are an important food source for anatomically modern humans, but with a risk of food poisoning from toxins that accumulate in molluscs under certain conditions, and many countries have regulations to reduce this risk. Molluscs have, for centuries, also been the source of important luxury goods, notably pearls, mother of pearl, Tyrian purple dye, and sea silk. Their shells have also been used as money in some preindustrial societies.",69458.0,Mollusks,,,,,,Aquatic foods,Mollusks,Unknown,2012-09-11 15:20:25 UTC,2019-12-11 19:40:42 UTC,2.0,2.0,False,generic,6447.0,False,FOOD00868,molluscs,100,molluscs,Molluscs
921,"Cow milk, pasteurized, vitamin A + D added, 0% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993.0,2015-03-10 23:09:56 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:09:57 UTC,2019-05-14 18:05:36 UTC,,,True,specific,,True,FOOD00889,milk,100,milk,Milk
